symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
RENUSD4,0.0000,0.000,0.0000,0.1011,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
CELRUSDT,0.00000000,0.000,0.01207000,0.01253000,0.01207000,2013.40000000,0.01207000,145.50000000,0.01253000,515.10000000,0.01207000,0.01207000,0.01207000,2013.40000000,24.30173800,1696759841437,1696846241437,35374,35374,1
CELRUSD4,0.0000,0.000,0.0000,0.0196,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SKLUSDT,-0.00058000,-2.664,0.02164911,0.02133000,0.02119000,57.00000000,0.02097000,1002.00000000,0.02119000,654.00000000,0.02177000,0.02184000,0.02108000,8646.00000000,187.17823000,1696778265160,1696864665160,19822,19829,8
SKLUSD4,0.0000,0.000,0.0000,0.0384,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
VITEUSDT,0.00005000,0.395,0.01171066,0.01266000,0.01271000,106.30000000,0.01129000,806.70000000,0.01162000,282.30000000,0.01266000,0.01271000,0.01129000,13405.50000000,156.98721200,1696776547746,1696862947746,28934,28955,22
VITEUSD4,0.0000,0.000,0.0000,0.0254,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
WAXPUSDT,0.00220000,5.226,0.04685796,0.04210000,0.04430000,1698.00000000,0.04400000,206.00000000,0.04430000,155.00000000,0.04210000,0.04950000,0.04210000,605863.00000000,28389.50400000,1696777266935,1696863666935,108063,108690,628
WAXPUSD4,0.0000,0.000,0.0000,0.0799,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
LTOUSDT,-0.00120000,-2.131,0.05460257,0.05530000,0.05510000,22.00000000,0.05370000,348.00000000,0.05510000,471.00000000,0.05630000,0.05630000,0.05320000,5295.00000000,289.12060000,1696777178369,1696863578369,35480,35499,20
LTOUSD4,0.0000,0.000,0.0000,0.1039,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
FETUSDT,-0.01340000,-6.077,0.21142125,0.22040000,0.20710000,604.00000000,0.20670000,6701.00000000,0.20710000,2730.00000000,0.22050000,0.22170000,0.20680000,36858.00000000,7792.56450000,1696778222157,1696864622157,398136,398335,200
FETUSD4,0.0000,0.000,0.0000,0.4293,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BONDUSDT,-0.17500000,-8.754,1.85670475,1.94900000,1.82400000,8.52000000,1.79200000,1.34000000,1.82400000,6.89000000,1.99900000,1.99900000,1.79200000,2964.77000000,5504.70253000,1696778246940,1696864646940,272625,272675,51
BONDUSD4,0.0000,0.000,0.0000,4.5100,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
LOKAUSDT,0.00000000,0.000,0.17270000,0.17270000,0.17270000,43.00000000,0.17270000,6725.50000000,0.23900000,8.00000000,0.17270000,0.17270000,0.17270000,43.00000000,7.42610000,1696775015912,1696861415912,38429,38429,1
LOKAUSD4,0.0000,0.000,0.0000,0.7049,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ICPUSDT,-0.09600000,-3.120,3.03769653,3.09000000,2.98100000,5.38000000,2.98100000,0.06000000,3.05700000,31.21000000,3.07700000,3.24500000,2.98100000,2245.00000000,6819.62872000,1696759293731,1696845693731,59058,59151,94
ICPUSD4,0.0000,0.000,0.0000,5.7000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
TUSDT,-0.00152000,-7.361,0.01988089,0.02013000,0.01913000,532.20000000,0.01913000,5.40000000,0.02013000,523.70000000,0.02065000,0.02065000,0.01913000,2144.20000000,42.62861200,1696771202346,1696857602346,17259,17265,7
TUSD4,0.0000,0.000,0.0000,0.0437,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
OPUSDT,-0.05600000,-4.409,1.25324923,1.27300000,1.21400000,7.72000000,1.21700000,852.07000000,1.21900000,1877.85000000,1.27000000,1.28600000,1.21400000,6656.88000000,8342.72975000,1696778249932,1696864649932,233301,233398,98
OPUSD4,0.0000,0.000,0.0000,2.8290,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ROSEUSDT,-0.00051000,-1.259,0.04082466,0.04069000,0.04000000,407.50000000,0.03981000,15614.40000000,0.04068000,15718.20000000,0.04051000,0.04166000,0.03981000,13049.50000000,532.74141100,1696778220436,1696864620436,70999,71015,17
ROSEUSD4,0.0000,0.000,0.0000,0.0546,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
CELOUSDT,-0.02300000,-5.145,0.44175887,0.43300000,0.42400000,33.50000000,0.42400000,1.10000000,0.44700000,34.60000000,0.44700000,0.46700000,0.42400000,1235.00000000,545.57220000,1696762271321,1696848671321,18141,18168,28
CELOUSD4,0.0000,0.000,0.0000,0.7990,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
KDAUSDT,-0.01500000,-3.363,0.43631113,0.45000000,0.43100000,2.83000000,0.42500000,1341.33000000,0.43100000,78.04000000,0.44600000,0.45100000,0.42400000,21586.85000000,9418.58289000,1696778244215,1696864644215,108590,108689,100
KDAUSD4,0.0000,0.000,0.0000,1.1670,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
KSMUSDT,-0.57000000,-3.038,17.88830722,19.07000000,18.19000000,0.40800000,17.30000000,0.91500000,17.97000000,4.17800000,18.76000000,18.76000000,17.20000000,34.01500000,608.47077000,1696778027073,1696864427073,14667,14713,47
KSMUSD4,0.0000,0.000,0.0000,35.8000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ACHUSDT,-0.00054000,-3.803,0.01418570,0.01409000,0.01366000,1465.00000000,0.01360000,33145.00000000,0.01365000,23162.00000000,0.01420000,0.01433000,0.01353000,374831.00000000,5317.24166000,1696778264246,1696864664246,255485,255557,73
ACHUSD4,0.0000,0.000,0.0000,0.0190,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
DARUSDT,0.00000000,0.000,0.00000000,0.09886000,0.00000000,0.00000000,0.07994000,8757.00000000,0.09886000,31.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696775018582,1696861418582,-1,-1,0
DARUSD4,0.0000,0.000,0.0000,0.2487,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
RNDRUSDT,-0.06400000,-3.486,1.76699257,1.81700000,1.77200000,2.24000000,1.77200000,451.17000000,1.78700000,4.71000000,1.83600000,1.84100000,1.72300000,7874.44000000,13914.07699000,1696778142469,1696864542469,327003,327281,279
RNDRUSD4,0.0000,0.000,0.0000,1.8850,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SYSUSDT,-0.00260000,-3.013,0.08629774,0.08610000,0.08370000,652.00000000,0.08370000,12.00000000,0.08490000,53.00000000,0.08630000,0.08990000,0.08370000,16315.00000000,1407.94770000,1696761125404,1696847525404,23886,23926,41
SYSUSD4,0.0000,0.000,0.0000,0.1694,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
RADUSDT,-0.00700000,-0.530,1.31491844,1.33000000,1.31400000,24.50000000,1.31400000,0.30000000,1.33000000,3.70000000,1.32100000,1.32100000,1.31400000,28.20000000,37.08070000,1696759084826,1696845484826,46220,46221,2
RADUSD4,0.0000,0.000,0.0000,1.9200,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ILVUSDT,3.93000000,10.329,38.68834746,42.00000000,41.98000000,0.04400000,38.10000000,0.95400000,41.98000000,0.29900000,38.05000000,41.99000000,38.05000000,0.47200000,18.26090000,1696764660976,1696851060976,16713,16716,4
ILVUSD4,0.0000,0.000,0.0000,91.6000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
LDOUSDT,-0.07500000,-4.705,1.56942440,1.59100000,1.51900000,17.37000000,1.51600000,33.97000000,1.53900000,591.87000000,1.59400000,1.62500000,1.51900000,4443.71000000,6974.06692000,1696778242202,1696864642202,109501,109577,77
LDOUSD4,0.0000,0.000,0.0000,2.0470,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
RAREUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.05630000,829.00000000,0.06300000,145.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696778150789,1696864550789,-1,-1,0
RAREUSD4,0.0000,0.000,0.0000,0.1560,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
LSKUSDT,0.00000000,0.000,0.00000000,0.78000000,0.00000000,0.00000000,0.72900000,4.10000000,0.79600000,156.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696778228437,1696864628437,-1,-1,0
LSKUSD4,0.0000,0.000,0.0000,1.3990,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
DGBUSDT,-0.00006000,-0.965,0.00628083,0.00627000,0.00616000,3612.30000000,0.00616000,136024.70000000,0.00633000,3.60000000,0.00622000,0.00632000,0.00608000,137698.20000000,864.85904800,1696778213297,1696864613297,26649,26715,67
DGBUSD4,0.0000,0.000,0.0000,0.0107,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
REEFUSDT,-0.00008700,-6.464,0.00132499,0.00129800,0.00125900,9646.00000000,0.00125100,15987.00000000,0.00128700,9646.00000000,0.00134600,0.00134600,0.00125900,1038290.00000000,1375.72385100,1696760508854,1696846908854,38843,38875,33
REEFUSD4,0.0000,0.000,0.0000,0.0034,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SRMUSDT,0.00000000,0.000,0.00000000,0.16201000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1683339785359,1683426185359,-1,-1,0
SRMUSD,0.0000,0.000,0.0000,0.1772,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ALICEUSDT,-0.01600000,-2.065,0.74243706,0.72100000,0.75900000,1.72000000,0.69900000,59.03000000,0.75900000,189.29000000,0.77500000,0.77500000,0.69900000,223.61000000,166.01635000,1696776576898,1696862976898,5438,5446,9
ALICEUSD4,0.0000,0.000,0.0000,1.8010,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
FORTHUSDT,-0.12100000,-4.378,2.68518290,2.82800000,2.64300000,5.43000000,2.63600000,9.23000000,2.67700000,3.38000000,2.76400000,2.78200000,2.64300000,42.81000000,114.95268000,1696772528661,1696858928661,14523,14532,10
FORTHUSD4,0.0000,0.000,0.0000,3.6600,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
ASTRUSDT,-0.00090000,-1.974,0.04393357,0.04560000,0.04470000,2372.00000000,0.04400000,13408.00000000,0.04420000,18977.80000000,0.04560000,0.04560000,0.04280000,242677.90000000,10661.70705000,1696778241691,1696864641691,14741,14772,32
ASTRUSD4,0.0000,0.000,0.0000,0.0541,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BTRSTUSDT,0.00000000,0.000,0.00000000,0.35000000,0.00000000,0.00000000,0.30200000,2317.80000000,0.35000000,47.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696775021772,1696861421772,-1,-1,0
BTRSTUSD4,0.0000,0.000,0.0000,1.0830,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
GALUSDT,0.02000000,1.691,1.17876534,1.20300000,1.20300000,1.02400000,1.17200000,124.34100000,1.20300000,20.44800000,1.18300000,1.20300000,1.17200000,39.69200000,46.78755400,1696778266757,1696864666757,8186,8189,4
GALUSD4,0.0000,0.000,0.0000,2.3040,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SANDUSDT,-0.01180000,-3.949,0.29300588,0.29820000,0.28700000,140.00000000,0.28590000,503.00000000,0.28700000,106.00000000,0.29880000,0.29990000,0.28650000,21940.00000000,6428.54900000,1696778261161,1696864661161,61931,62028,98
SANDUSD4,0.0000,0.000,0.0000,0.7269,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BALUSDT,-0.09200000,-2.872,3.18041486,3.27200000,3.11100000,1.60000000,3.10000000,4.09000000,3.19100000,1.55000000,3.20300000,3.20300000,3.11100000,32.71000000,104.03137000,1696777586082,1696863986082,4296,4302,7
BALUSD4,0.0000,0.000,0.0000,6.8690,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
POLYXUSD4,0.0000,0.000,0.0000,0.2063,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
GLMUSDT,-0.00760000,-4.071,0.18222243,0.19000000,0.17910000,123.20000000,0.17640000,59.60000000,0.18270000,30.90000000,0.18670000,0.18670000,0.17910000,474.90000000,86.53743000,1696778266829,1696864666829,3630,3636,7
GLMUSD4,0.0000,0.000,0.0000,0.2611,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
CLVUSDT,-0.00102000,-3.266,0.03093643,0.03097000,0.03021000,3819.40000000,0.03002000,1830.00000000,0.03018000,2530.90000000,0.03123000,0.03125000,0.03021000,34070.20000000,1054.01049100,1696778265212,1696864665212,11276,11320,45
CLVUSD4,0.0000,0.000,0.0000,0.0759,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
TUSDUSDT,0.00800000,0.808,0.99030000,0.99500000,0.99800000,3.00000000,0.91000000,95.00000000,0.99800000,2357.00000000,0.99000000,0.99800000,0.99000000,80.00000000,79.22400000,1696749702800,1696836102800,42629,42632,4
TUSDUSD4,0.0000,0.000,0.0000,1.0004,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
QNTUSDT,-0.10000000,-0.113,89.49982412,88.90000000,88.40000000,0.04900000,87.40000000,0.16900000,88.40000000,0.08400000,88.50000000,91.90000000,87.40000000,13.64600000,1221.31460000,1696777450512,1696863850512,33334,33414,81
QNTUSD4,0.0000,0.000,0.0000,138.0000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
STGUSDT,-0.01480000,-3.365,0.43193350,0.43980000,0.42500000,25.20000000,0.42500000,226.20000000,0.42600000,3.60000000,0.43980000,0.43980000,0.42500000,407.50000000,176.01290000,1696778249920,1696864649920,18521,18530,10
STGUSD4,0.0000,0.000,0.0000,0.7365,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
AXLUSDT,0.00000000,0.000,0.00000000,0.30300000,0.00000000,0.00000000,0.30200000,672.30000000,0.36300000,8.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696775024325,1696861424325,-1,-1,0
AXLUSD4,0.0000,0.000,0.0000,0.6030,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
KAVAUSDT,-0.03700000,-5.911,0.60343690,0.61800000,0.58900000,17.30000000,0.57300000,18.30000000,0.59700000,27.40000000,0.62600000,0.62700000,0.58900000,664.00000000,400.68210000,1696778243623,1696864643623,37713,37729,17
KAVAUSD4,0.0000,0.000,0.0000,0.9670,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
APTUSDT,-0.22120000,-4.251,5.19034089,5.23780000,4.98180000,7.29000000,4.92080000,111.75000000,5.15140000,4.66000000,5.20300000,5.30820000,4.98180000,1022.27000000,5305.92977800,1696778257317,1696864657317,59675,59725,51
APTUSD4,0.0000,0.000,0.0000,14.7068,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
MASKUSDT,-0.14200000,-5.143,2.69048753,2.82400000,2.61900000,3.70000000,2.55300000,4.10000000,2.61900000,2.60000000,2.76100000,2.76100000,2.56100000,513.20000000,1380.75820000,1696778215210,1696864615210,66644,66680,37
MASKUSD4,0.0000,0.000,0.0000,4.4650,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BOSONUSDT,0.00060000,0.412,0.14707924,0.14550000,0.14610000,80.40000000,0.14580000,94.00000000,0.14700000,80.40000000,0.14550000,0.14850000,0.14490000,3884.70000000,571.35874000,1696778117636,1696864517636,12899,12939,41
BOSONUSD4,0.0000,0.000,0.0000,0.2539,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
PONDUSDT,-0.00051000,-5.842,0.00825685,0.00873000,0.00822000,119.13000000,0.00808000,1732.68000000,0.00822000,11518.98000000,0.00873000,0.00873000,0.00803000,55515.25000000,458.38100640,1696773100564,1696859500564,6576,6592,17
PONDUSD4,0.0000,0.000,0.0000,0.0110,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
SOLUSDC,-1.28000000,-5.458,22.79985468,23.13000000,22.17000000,0.93000000,22.19000000,131.74000000,22.34000000,10.00000000,23.45000000,23.49000000,22.17000000,336.50000000,7672.15110000,1696778248137,1696864648137,38527,38583,57
ADAUSDC,-0.00540000,-2.104,0.25375005,0.25680000,0.25120000,119.50000000,0.25120000,1182.90000000,0.25170000,1694.70000000,0.25660000,0.25950000,0.25120000,19928.40000000,5056.83244000,1696778264970,1696864664970,20478,20536,59
MXCUSDT,-0.00001000,-0.133,0.00750012,0.00815000,0.00750000,229796.00000000,0.00750000,17.00000000,0.00814000,1977.00000000,0.00751000,0.00751000,0.00750000,251974.00000000,1889.83414000,1696759543589,1696845943589,6945,6999,55
MXCUSD4,0.0000,0.000,0.0000,0.0310,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
JAMUSDT,0.00000200,0.490,0.00041772,0.00040700,0.00041000,12461.00000000,0.00041000,66100.00000000,0.00041900,190931.00000000,0.00040800,0.00042000,0.00040800,5377931.00000000,2246.49432400,1696778232413,1696864632413,20430,20447,18
JAMUSD4,0.0000,0.000,0.0000,0.0030,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
TRACUSDT,-0.00410000,-1.806,0.22931779,0.22550000,0.22290000,34.00000000,0.22290000,19.00000000,0.22580000,149.00000000,0.22700000,0.23640000,0.22290000,2794.00000000,640.71390000,1696773990837,1696860390837,5530,5570,41
PROMUSDT,0.00000000,0.000,0.00000000,4.40000000,0.00000000,0.00000000,4.35900000,0.23000000,4.39900000,28.83000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696647825696,1696734225696,-1,-1,0
PROMUSD4,0.0000,0.000,0.0000,4.8600,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
DIAUSDT,0.00000000,0.000,0.25510000,0.25490000,0.25510000,7.80000000,0.23860000,7.70000000,0.25570000,710.90000000,0.25510000,0.25510000,0.25510000,7.80000000,1.98978000,1696773427853,1696859827853,2152,2152,1
DIAUSD4,0.0000,0.000,0.0000,0.4230,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
BTCDAI,0.00000000,0.000,28568.01000000,28568.01000000,28568.01000000,0.00004000,27775.34000000,0.00037000,28568.00000000,0.00073000,28568.01000000,28568.01000000,28568.01000000,0.00004000,1.14272040,1696734675545,1696821075545,8567,8567,1
ETHDAI,0.00000000,0.000,0.00000000,1577.17000000,0.00000000,0.00000000,1577.17000000,0.00230000,1734.49000000,0.01260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1696778266014,1696864666014,-1,-1,0
ADAETH,-0.00000330,-2.059,0.00015961,0.00015620,0.00015700,38.50000000,0.00015660,38.50000000,0.00015750,38.40000000,0.00016030,0.00016220,0.00015630,6527.60000000,1.04190145,1696746227216,1696832627216,24408,24433,26
DOGEBTC,-0.00000004,-1.835,0.00000214,0.00000218,0.00000214,19859.00000000,0.00000214,44141.00000000,0.00000215,74692.00000000,0.00000218,0.00000219,0.00000207,199770.00000000,0.42833980,1696778266682,1696864666682,45433,45564,132
LOOMUSDT,0.01883000,10.969,0.18236117,0.17704000,0.19050000,1.00000000,0.18633000,54.00000000,0.19133000,955.00000000,0.17167000,0.19050000,0.16810000,173653.00000000,31667.56362000,1696778237539,1696864637539,21844,22121,278
LOOMUSD4,0.0000,0.000,0.0000,0.0541,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.00000000,0.0000,0.0000,0.0000,0.00000000,0.0000,1683339785359,1683426185359,-1,-1,0
STMXUSDT,-0.00016400,-2.493,0.00643841,0.00657700,0.00641400,6061.00000000,0.00625800,35701.00000000,0.00641900,35808.00000000,0.00657800,0.00676100,0.00641400,139813.00000000,900.17408200,1696778265819,1696864665819,12413,12427,15
BTCUSD,-1648.10000000,-6.168,25954.30304760,26721.31000000,25073.21000000,0.02102000,0.00000000,0.00000000,0.00000000,0.00000000,26721.31000000,27400.00000000,24900.00000000,163.68291000,4248275.84985350,1689217555961,1689303955961,88531163,88559777,28615
ETHUSD,-53.51000000,-3.245,1636.38751848,1648.21000000,1595.49000000,0.10990000,0.00000000,0.00000000,0.00000000,0.00000000,1649.00000000,1712.13000000,1579.76000000,1265.18760000,2070337.19717200,1689217559379,1689303959379,50814820,50827014,12195
BCHUSD,20.40000000,10.777,211.32741258,189.30000000,209.70000000,0.22000000,0.00000000,0.00000000,0.00000000,0.00000000,189.30000000,225.40000000,178.00000000,357.14900000,75475.37407600,1687750429705,1687836829705,3184726,3185235,510
LTCUSD,-3.78000000,-4.483,82.99200878,84.19000000,80.54000000,2.49200000,0.00000000,0.00000000,0.00000000,0.00000000,84.32000000,92.00000000,65.00000000,2406.38700000,199710.89102650,1689217578398,1689303978398,6951439,6952895,1457
USDTUSD,0.00050000,0.050,1.00376135,1.00310000,1.00400000,10.00000000,1.00400000,139.00000000,1.00470000,220.00000000,1.00350000,1.00500000,1.00160000,337549.00000000,338818.64140000,1696778137315,1696864537315,15648437,15649740,1304
BNBUSD,-14.20000000,-6.620,206.70944380,213.50000000,200.30000000,0.98900000,0.00000000,0.00000000,0.00000000,0.00000000,214.50000000,216.90000000,194.00000000,2202.57700000,455293.46660050,1689217568751,1689303968751,17725737,17728494,2758
ADAUSD,0.03040000,11.964,0.27813622,0.25230000,0.28450000,149.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25410000,0.31000000,0.25000000,2169232.40000000,603342.09114000,1689217571888,1689303971888,25647233,25652893,5661
BATUSD,-0.01010000,-5.299,0.18780002,0.18270000,0.18050000,744.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19060000,0.19290000,0.18050000,5682.00000000,1067.07970000,1687750361946,1687836761946,2249818,2249871,54
ETCUSD,0.24000000,1.381,17.85159507,17.36000000,17.62000000,0.08000000,0.00000000,0.00000000,0.00000000,0.00000000,17.38000000,18.97000000,17.24000000,150.84000000,2692.73460000,1687750467179,1687836867179,3274188,3274246,59
XLMUSD,0.00230000,2.602,0.08966364,0.08870000,0.09070000,22.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08840000,0.09200000,0.08560000,216479.00000000,19410.29500000,1687750473574,1687836873574,5727286,5727507,222
ZRXUSD,-0.00140000,-0.680,0.20946039,0.20190000,0.20450000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20590000,0.21160000,0.19610000,3507.00000000,734.57760000,1687750341501,1687836741501,1738254,1738335,82
LINKUSD,-0.04400000,-0.741,5.92474459,5.83600000,5.89000000,1.67000000,0.00000000,0.00000000,0.00000000,0.00000000,5.93400000,6.05900000,5.77200000,1249.53000000,7403.14611000,1687750507335,1687836907335,8767851,8767972,122
